"product_id","product_name","in_stock","available_units","price","seller_id","category_id","order_date","order_status","payment_type","buyer_id","address_type","first_name","last_name","email","password","user_type","expiry_date","shipping","delivery_date","remaining_available_units"
"P1812000269597","Eco-Friendly Washing Machine","yes",251,34.99,"S1212000106989","C1912000001514",2022-09-01 21:35:22.351534,"Delivered","Card","B1312000785843","Work","Jenny","Cay","Jenny.Cay@yahoo.com","9e108748665a26ebb562c604e5bbae972d295eed8f1ecef9aee401c5941ddded","VIP",2025-02-20,0,2022-09-01 21:35:23.351534,NA
"P1812000005294","Stylish Fitness Tracker","yes",279,3.99,"S1212000035242","C1912000006917",2022-09-01 21:35:22.351534,"Delivered","Card","B1312000785843","Work","Jenny","Cay","Jenny.Cay@yahoo.com","9e108748665a26ebb562c604e5bbae972d295eed8f1ecef9aee401c5941ddded","VIP",2025-02-20,0,2022-09-01 21:35:23.351534,NA
"P1812000215285","Innovative Blender","yes",347,37.99,"S1212000006917","C1912000001514",2022-09-01 21:35:22.351534,"Delivered","Card","B1312000785843","Work","Jenny","Cay","Jenny.Cay@yahoo.com","9e108748665a26ebb562c604e5bbae972d295eed8f1ecef9aee401c5941ddded","VIP",2025-02-20,0,2022-09-01 21:35:23.351534,NA
"P1812000101576","High-Performance Couch","yes",460,3.99,"S1212000192805","C1912000007217",2022-09-01 21:35:22.351534,"Delivered","Card","B1312000785843","Work","Jenny","Cay","Jenny.Cay@yahoo.com","9e108748665a26ebb562c604e5bbae972d295eed8f1ecef9aee401c5941ddded","VIP",2025-02-20,0,2022-09-01 21:35:23.351534,NA
"P1812000062530","User-Friendly Curtains","yes",167,3.99,"S1212000199527","C1912000007217",2022-09-01 21:35:22.351534,"Delivered","Card","B1312000785843","Work","Jenny","Cay","Jenny.Cay@yahoo.com","9e108748665a26ebb562c604e5bbae972d295eed8f1ecef9aee401c5941ddded","VIP",2025-02-20,0,2022-09-01 21:35:23.351534,NA
"P1812000134250","Compact Baby Monitor","yes",264,2.99,"S1212000079917","C1912000008398",2022-09-01 21:35:22.351534,"Delivered","Card","B1312000785843","Work","Jenny","Cay","Jenny.Cay@yahoo.com","9e108748665a26ebb562c604e5bbae972d295eed8f1ecef9aee401c5941ddded","VIP",2025-02-20,0,2022-09-01 21:35:23.351534,NA
"P1812000127342","Fashionable Gaming Console","yes",482,44.99,"S1212000007217","C1912000005294",2022-09-01 22:25:12.408279,"Returned","Card","B1312000652521","Home","Lorie","Delmont","Lorie.Delmont@aol.com","5d5dafe2827a8e8914c8354c70e815f3eba4ec8c590be452e1aef026c5fde9c6","Basic",2024-09-06,10,2022-09-01 22:25:15.408279,NA
"P1812000105762","Elegant Vacuum Cleaner","yes",36,41.99,"S1212000106989","C1912000001514",2022-09-01 22:25:12.408279,"Returned","Card","B1312000652521","Home","Lorie","Delmont","Lorie.Delmont@aol.com","5d5dafe2827a8e8914c8354c70e815f3eba4ec8c590be452e1aef026c5fde9c6","Basic",2024-09-06,10,2022-09-01 22:25:15.408279,NA
"P1812000465173","Premium Fitness Tracker","yes",275,3.99,"S1212000003278","C1912000006917",2022-09-01 22:42:48.576419,"Cancelled","Card","B1312000047316","Work","Donya","Turhan","Donya.Turhan@aol.com","7854d4316c8872b0af8da2a85a04e36980b0c5f674a9cd5fd5ab3a49a956da9f","Basic",2024-12-04,10,2022-09-01 22:42:51.576419,NA
"P1812000163138","Premium Tablet","yes",266,4.99,"S1212000199527","C1912000007217",2022-09-01 22:58:02.928993,"Cancelled","Card","B1312000609267","Home","Debbie","Roshell","Debbie.Roshell@hotmail.com","943be5e82a3917b9ee7e887401185d41caa229668722ce4f8930ea26e202036f","VIP",2024-04-01,0,2022-09-01 22:58:03.928993,NA
"P1812000273756","Fashionable Gaming Console","yes",208,66.99,"S1212000078473","C1912000005294",2022-09-01 22:58:02.928993,"Cancelled","Card","B1312000609267","Home","Debbie","Roshell","Debbie.Roshell@hotmail.com","943be5e82a3917b9ee7e887401185d41caa229668722ce4f8930ea26e202036f","VIP",2024-04-01,0,2022-09-01 22:58:03.928993,NA
"P1812000177960","Luxurious Sunglasses","yes",147,6.99,"S1212000115335","C1912000013764",2022-09-01 22:58:02.928993,"Cancelled","Card","B1312000609267","Home","Debbie","Roshell","Debbie.Roshell@hotmail.com","943be5e82a3917b9ee7e887401185d41caa229668722ce4f8930ea26e202036f","VIP",2024-04-01,0,2022-09-01 22:58:03.928993,NA
"P1812000405463","Trendy Face Cream","yes",488,2.99,"S1212000018190","C1912000002562",2022-09-01 22:58:02.928993,"Cancelled","Card","B1312000609267","Home","Debbie","Roshell","Debbie.Roshell@hotmail.com","943be5e82a3917b9ee7e887401185d41caa229668722ce4f8930ea26e202036f","VIP",2024-04-01,0,2022-09-01 22:58:03.928993,NA
"P1812000131212","Chic Handbag","yes",147,4.99,"S1212000153138","C1912000013764",2022-09-02 01:56:27.773866,"Cancelled","Cash","B1312000252745","Work","Artemus","Quenesha","Artemus.Quenesha@outlook.com","ac69328ee128258503b115c799b4e5198a0307d9642acf542ee65d1e5edc5fcb","VIP",2024-07-11,0,2022-09-02 01:56:28.773866,NA
"P1812000356396","Robust Luggage","yes",384,4.99,"S1212000199527","C1912000007217",2022-09-02 02:40:13.594043,"Cancelled","Card","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-02 02:40:14.594043,NA
"P1812000101576","High-Performance Couch","yes",460,3.99,"S1212000192805","C1912000007217",2022-09-02 02:40:13.594043,"Cancelled","Card","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-02 02:40:14.594043,NA
"P1812000037589","Versatile Vacuum Cleaner","yes",489,35.99,"S1212000143425","C1912000001514",2022-09-02 02:40:13.594043,"Cancelled","Card","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-02 02:40:14.594043,NA
"P1812000185183","Elegant Sneakers","yes",262,2.99,"S1212000004625","C1912000009328",2022-09-02 02:40:13.594043,"Cancelled","Card","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-02 02:40:14.594043,NA
"P1812000123913","Compact Washing Machine","yes",267,29.99,"S1212000006917","C1912000001514",2022-09-02 02:40:13.594043,"Cancelled","Card","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-02 02:40:14.594043,NA
"P1812000458207","Elegant Perfume","yes",102,2.99,"S1212000069873","C1912000002562",2022-09-02 05:03:59.218309,"Delivered","Cash","B1312000503340","Work","Manuel","Patirica","Manuel.Patirica@outlook.com","60174095ec360d18ee612177b73a765ea2089cdb54b6e51d65ea35d0ad65cbdf","VIP",2025-01-13,0,2022-09-02 05:04:00.218309,NA
"P1812000436414","Stylish Cookware Set","yes",26,4.99,"S1212000199527","C1912000007217",2022-09-02 05:03:59.218309,"Delivered","Cash","B1312000503340","Work","Manuel","Patirica","Manuel.Patirica@outlook.com","60174095ec360d18ee612177b73a765ea2089cdb54b6e51d65ea35d0ad65cbdf","VIP",2025-01-13,0,2022-09-02 05:04:00.218309,NA
"P1812000167385","Stylish Fitness Tracker","yes",104,2.99,"S1212000196809","C1912000006917",2022-09-02 05:03:59.218309,"Delivered","Cash","B1312000503340","Work","Manuel","Patirica","Manuel.Patirica@outlook.com","60174095ec360d18ee612177b73a765ea2089cdb54b6e51d65ea35d0ad65cbdf","VIP",2025-01-13,0,2022-09-02 05:04:00.218309,NA
"P1812000442147","Fashionable Dining Table","yes",326,2.99,"S1212000108184","C1912000007217",2022-09-02 05:22:44.150067,"Delivered","Card","B1312000298787","Work","Onofre","Edward","Onofre.Edward@aol.com","4a380c77791e26642fee3df50be3c00ab877f1b7ea02598807a37d86abc496fc","Premium",2024-08-10,0,2022-09-02 05:22:46.150067,NA
"P1812000139490","Premium Air Purifier","yes",386,29.99,"S1212000106989","C1912000001514",2022-09-02 05:22:44.150067,"Delivered","Card","B1312000298787","Work","Onofre","Edward","Onofre.Edward@aol.com","4a380c77791e26642fee3df50be3c00ab877f1b7ea02598807a37d86abc496fc","Premium",2024-08-10,0,2022-09-02 05:22:46.150067,NA
"P1812000397546","Premium Jacket","yes",204,2.99,"S1212000164295","C1912000009328",2022-09-02 05:54:44.552687,"Cancelled","Cash","B1312000644747","Work","Marnita","Priya","Marnita.Priya@gmail.com","b4b2dc594db36f608e3169b36dba189e5a4d6d13b42ed9735d85f013eb4a20c2","Premium",2025-03-16,0,2022-09-02 05:54:46.552687,NA
"P1812000390503","Advanced Cookware Set","yes",167,3.99,"S1212000108184","C1912000007217",2022-09-02 05:54:44.552687,"Cancelled","Cash","B1312000644747","Work","Marnita","Priya","Marnita.Priya@gmail.com","b4b2dc594db36f608e3169b36dba189e5a4d6d13b42ed9735d85f013eb4a20c2","Premium",2025-03-16,0,2022-09-02 05:54:46.552687,NA
"P1812000197860","Elegant Vacuum Cleaner","yes",458,38.99,"S1212000029689","C1912000001514",2022-09-02 05:54:44.552687,"Cancelled","Cash","B1312000644747","Work","Marnita","Priya","Marnita.Priya@gmail.com","b4b2dc594db36f608e3169b36dba189e5a4d6d13b42ed9735d85f013eb4a20c2","Premium",2025-03-16,0,2022-09-02 05:54:46.552687,NA
"P1812000321476","Flexible Speaker","yes",355,64.99,"S1212000012473","C1912000005294",2022-09-02 06:46:35.476509,"Cancelled","Cash","B1312000090636","Work","Reilly","Delinda","Reilly.Delinda@yahoo.com","8b480b1bc87b20bc3c3eefddc809dbc56dfcf7885a3be4b59faccbe37209f681","Basic",2024-11-18,10,2022-09-02 06:46:38.476509,NA
"P1812000350684","Portable Hand Mixer","yes",475,25.99,"S1212000106989","C1912000001514",2022-09-02 08:48:33.31326,"Cancelled","Cash","B1312000747808","Work","Jayleen","Mayghan","Jayleen.Mayghan@hotmail.com","1d5d0e04168ca16834ed63822690e743deb88716a18d5dcdfa8b5c6408a843ac","Basic",2024-09-05,10,2022-09-02 08:48:36.31326,NA
"P1812000367495","Elegant Fitness Tracker","yes",262,2.99,"S1212000117429","C1912000006917",2022-09-02 10:10:11.39838,"Delivered","Cash","B1312000652521","Home","Lorie","Delmont","Lorie.Delmont@aol.com","5d5dafe2827a8e8914c8354c70e815f3eba4ec8c590be452e1aef026c5fde9c6","Basic",2024-09-06,10,2022-09-02 10:10:14.39838,NA
"P1812000201349","Innovative Razor","yes",475,3.99,"S1212000102579","C1912000002562",2022-09-02 10:53:18.317863,"Delivered","Card","B1312000020748","Home","Christanna","Paije","Christanna.Paije@yahoo.com","548284e812a39bac5996127d4d4783e91755aa100a23f0700511e115526cb0bc","Basic",2024-06-22,10,2022-09-02 10:53:21.317863,NA
"P1812000166779","Fashionable Tablet","yes",152,3.99,"S1212000055964","C1912000007217",2022-09-02 10:53:18.317863,"Delivered","Card","B1312000020748","Home","Christanna","Paije","Christanna.Paije@yahoo.com","548284e812a39bac5996127d4d4783e91755aa100a23f0700511e115526cb0bc","Basic",2024-06-22,10,2022-09-02 10:53:21.317863,NA
"P1812000489731","Elegant Face Cream","yes",165,3.99,"S1212000067215","C1912000002562",2022-09-02 10:53:18.317863,"Delivered","Card","B1312000020748","Home","Christanna","Paije","Christanna.Paije@yahoo.com","548284e812a39bac5996127d4d4783e91755aa100a23f0700511e115526cb0bc","Basic",2024-06-22,10,2022-09-02 10:53:21.317863,NA
"P1812000047316","Durable Jacket","yes",98,3.99,"S1212000049680","C1912000009328",2022-09-02 11:09:44.143596,"Delivered","Cash","B1312000652521","Home","Lorie","Delmont","Lorie.Delmont@aol.com","5d5dafe2827a8e8914c8354c70e815f3eba4ec8c590be452e1aef026c5fde9c6","Basic",2024-09-06,10,2022-09-02 11:09:47.143596,NA
"P1812000444199","Sleek Perfume","yes",251,3.99,"S1212000102579","C1912000002562",2022-09-02 11:09:44.143596,"Delivered","Cash","B1312000652521","Home","Lorie","Delmont","Lorie.Delmont@aol.com","5d5dafe2827a8e8914c8354c70e815f3eba4ec8c590be452e1aef026c5fde9c6","Basic",2024-09-06,10,2022-09-02 11:09:47.143596,NA
"P1812000273756","Fashionable Gaming Console","yes",208,66.99,"S1212000078473","C1912000005294",2022-09-02 11:53:51.581077,"Delivered","Cash","B1312000447109","Work","Jeremey","Travis","Jeremey.Travis@gmail.com","6b5ca8a550a34c9a0f0bec61cd1a9194c52b3a95f400030151fa6889e5bbb748","Premium",2024-09-15,0,2022-09-02 11:53:53.581077,NA
"P1812000056958","Luxurious Gaming Console","yes",344,49.99,"S1212000080133","C1912000005294",2022-09-02 11:53:51.581077,"Delivered","Cash","B1312000447109","Work","Jeremey","Travis","Jeremey.Travis@gmail.com","6b5ca8a550a34c9a0f0bec61cd1a9194c52b3a95f400030151fa6889e5bbb748","Premium",2024-09-15,0,2022-09-02 11:53:53.581077,NA
"P1812000141525","Elegant Smartwatch","yes",333,58.99,"S1212000122884","C1912000010343",2022-09-02 16:37:42.846876,"Cancelled","Card","B1312000559105","Home","Elwood","Harris","Elwood.Harris@aol.com","bdc5d7fe08ed8a99b8b99270cecf68a40698d10cefcdfb1da2da5ef1eb16666a","VIP",2024-09-26,0,2022-09-02 16:37:43.846876,NA
"P1812000067215","Affordable Sunglasses","yes",420,5.99,"S1212000110747","C1912000013764",2022-09-02 16:37:42.846876,"Cancelled","Card","B1312000559105","Home","Elwood","Harris","Elwood.Harris@aol.com","bdc5d7fe08ed8a99b8b99270cecf68a40698d10cefcdfb1da2da5ef1eb16666a","VIP",2024-09-26,0,2022-09-02 16:37:43.846876,NA
"P1812000380476","Ergonomic Curtains","yes",65,4.99,"S1212000108184","C1912000007217",2022-09-02 16:37:42.846876,"Cancelled","Card","B1312000559105","Home","Elwood","Harris","Elwood.Harris@aol.com","bdc5d7fe08ed8a99b8b99270cecf68a40698d10cefcdfb1da2da5ef1eb16666a","VIP",2024-09-26,0,2022-09-02 16:37:43.846876,NA
"P1812000152438","Futuristic Baby Stroller","yes",155,2.99,"S1212000079917","C1912000008398",2022-09-02 16:39:59.901132,"Delivered","Cash","B1312000011113","Home","Luisa","Edgar","Luisa.Edgar@hotmail.com","bd4d4df618204fedc8c04ed22627b9128edaca4e8e547746ad5ea259dc13a6f9","Premium",2024-10-06,0,2022-09-02 16:40:01.901132,NA
"P1812000414813","Compact Notebook","yes",261,1.99,"S1212000178263","C1912000011113",2022-09-02 16:39:59.901132,"Delivered","Cash","B1312000011113","Home","Luisa","Edgar","Luisa.Edgar@hotmail.com","bd4d4df618204fedc8c04ed22627b9128edaca4e8e547746ad5ea259dc13a6f9","Premium",2024-10-06,0,2022-09-02 16:40:01.901132,NA
"P1812000490961","Flexible Yoga Mat","yes",268,2.99,"S1212000063189","C1912000006917",2022-09-02 16:40:54.046161,"Cancelled","Cash","B1312000612177","Work","Keiana","Barbara","Keiana.Barbara@outlook.com","3f110b71aefb96ad500e3a2777cac95781c54851d3730d859d30dd473a736e18","Basic",2025-01-29,10,2022-09-02 16:40:57.046161,NA
"P1812000378422","Durable Television","yes",280,55.99,"S1212000012473","C1912000005294",2022-09-02 16:40:54.046161,"Cancelled","Cash","B1312000612177","Work","Keiana","Barbara","Keiana.Barbara@outlook.com","3f110b71aefb96ad500e3a2777cac95781c54851d3730d859d30dd473a736e18","Basic",2025-01-29,10,2022-09-02 16:40:57.046161,NA
"P1812000038720","Sleek Sneakers","yes",34,3.99,"S1212000049680","C1912000009328",2022-09-02 16:40:54.046161,"Cancelled","Cash","B1312000612177","Work","Keiana","Barbara","Keiana.Barbara@outlook.com","3f110b71aefb96ad500e3a2777cac95781c54851d3730d859d30dd473a736e18","Basic",2025-01-29,10,2022-09-02 16:40:57.046161,NA
"P1812000065322","Fashionable Couch","yes",494,3.99,"S1212000055964","C1912000007217",2022-09-02 17:12:20.692335,"Cancelled","Cash","B1312000399843","Work","Everett","Neiko","Everett.Neiko@hotmail.com","fb3c25076b69f1c7e35be88be93b1f8687742149a6238fc33a1d7264a0090a81","Premium",2024-06-20,0,2022-09-02 17:12:22.692335,NA
"P1812000450447","Trendy Tablet","yes",379,4.99,"S1212000199527","C1912000007217",2022-09-02 17:12:20.692335,"Cancelled","Cash","B1312000399843","Work","Everett","Neiko","Everett.Neiko@hotmail.com","fb3c25076b69f1c7e35be88be93b1f8687742149a6238fc33a1d7264a0090a81","Premium",2024-06-20,0,2022-09-02 17:12:22.692335,NA
"P1812000041122","Chic Dining Table","yes",369,4.99,"S1212000199527","C1912000007217",2022-09-02 17:12:20.692335,"Cancelled","Cash","B1312000399843","Work","Everett","Neiko","Everett.Neiko@hotmail.com","fb3c25076b69f1c7e35be88be93b1f8687742149a6238fc33a1d7264a0090a81","Premium",2024-06-20,0,2022-09-02 17:12:22.692335,NA
"P1812000319802","Elegant Mattress","yes",266,3.99,"S1212000108184","C1912000007217",2022-09-02 17:12:20.692335,"Cancelled","Cash","B1312000399843","Work","Everett","Neiko","Everett.Neiko@hotmail.com","fb3c25076b69f1c7e35be88be93b1f8687742149a6238fc33a1d7264a0090a81","Premium",2024-06-20,0,2022-09-02 17:12:22.692335,NA
"P1812000268489","Sleek Hand Mixer","yes",185,24.99,"S1212000113277","C1912000001514",2022-09-02 17:12:20.692335,"Cancelled","Cash","B1312000399843","Work","Everett","Neiko","Everett.Neiko@hotmail.com","fb3c25076b69f1c7e35be88be93b1f8687742149a6238fc33a1d7264a0090a81","Premium",2024-06-20,0,2022-09-02 17:12:22.692335,NA
"P1812000001514","Sleek Smartphone","yes",318,54.99,"S1212000056958","C1912000010343",2022-09-02 17:31:10.126341,"Delivered","Cash","B1312000188491","Home","Lehmon","Karmah","Lehmon.Karmah@gmail.com","af55844f215fce82856a24b360e4275965e8c583618ea46be8f82a4f01bfa4bd","Premium",2024-05-23,0,2022-09-02 17:31:12.126341,NA
"P1812000301920","Sleek Perfume","yes",361,3.99,"S1212000058393","C1912000002562",2022-09-02 17:31:10.126341,"Delivered","Cash","B1312000188491","Home","Lehmon","Karmah","Lehmon.Karmah@gmail.com","af55844f215fce82856a24b360e4275965e8c583618ea46be8f82a4f01bfa4bd","Premium",2024-05-23,0,2022-09-02 17:31:12.126341,NA
"P1812000474318","Compact Handbag","yes",315,6.99,"S1212000110747","C1912000013764",2022-09-02 17:34:33.899064,"Delivered","Cash","B1312000038720","Home","Carolene","Ebbie","Carolene.Ebbie@hotmail.com","e8f9a928055a12da833cadc96ff861e9380f9b8df188ac4d407c8a429eaa3cca","VIP",2025-02-24,0,2022-09-02 17:34:34.899064,NA
"P1812000131212","Chic Handbag","yes",147,4.99,"S1212000153138","C1912000013764",2022-09-02 17:34:33.899064,"Delivered","Cash","B1312000038720","Home","Carolene","Ebbie","Carolene.Ebbie@hotmail.com","e8f9a928055a12da833cadc96ff861e9380f9b8df188ac4d407c8a429eaa3cca","VIP",2025-02-24,0,2022-09-02 17:34:34.899064,NA
"P1812000104166","Stylish Yoga Mat","yes",143,4.99,"S1212000003278","C1912000006917",2022-09-02 17:34:33.899064,"Delivered","Cash","B1312000038720","Home","Carolene","Ebbie","Carolene.Ebbie@hotmail.com","e8f9a928055a12da833cadc96ff861e9380f9b8df188ac4d407c8a429eaa3cca","VIP",2025-02-24,0,2022-09-02 17:34:34.899064,NA
"P1812000313485","Sleek Gym Equipment","yes",489,4.99,"S1212000135765","C1912000006917",2022-09-02 17:34:55.732621,"Cancelled","Cash","B1312000042408","Work","Christie","Larence","Christie.Larence@hotmail.com","80d9e619347f2ff63b080dbdfcd1190e5fc8ab11d7a63f762fad9c5ce68862ca","VIP",2024-08-05,0,2022-09-02 17:34:56.732621,NA
"P1812000169599","Innovative Headphones","yes",40,52.99,"S1212000007217","C1912000005294",2022-09-02 17:34:55.732621,"Cancelled","Cash","B1312000042408","Work","Christie","Larence","Christie.Larence@hotmail.com","80d9e619347f2ff63b080dbdfcd1190e5fc8ab11d7a63f762fad9c5ce68862ca","VIP",2024-08-05,0,2022-09-02 17:34:56.732621,NA
"P1812000153138","Elegant Dress","yes",153,4.99,"S1212000016867","C1912000013764",2022-09-02 18:00:32.478178,"Cancelled","Cash","B1312000268489","Home","Keven","Mirielle","Keven.Mirielle@aol.com","9b0752be14a1e6df103d9805c092b4eca39ffc80a1a117c5bcd0c4f350bc6b0d","Premium",2025-01-04,0,2022-09-02 18:00:34.478178,NA
"P1812000132718","Stylish Refrigerator","yes",236,35.99,"S1212000092523","C1912000001514",2022-09-02 18:00:32.478178,"Cancelled","Cash","B1312000268489","Home","Keven","Mirielle","Keven.Mirielle@aol.com","9b0752be14a1e6df103d9805c092b4eca39ffc80a1a117c5bcd0c4f350bc6b0d","Premium",2025-01-04,0,2022-09-02 18:00:34.478178,NA
"P1812000469986","Dynamic Razor","yes",387,2.99,"S1212000069873","C1912000002562",2022-09-02 18:00:32.478178,"Cancelled","Cash","B1312000268489","Home","Keven","Mirielle","Keven.Mirielle@aol.com","9b0752be14a1e6df103d9805c092b4eca39ffc80a1a117c5bcd0c4f350bc6b0d","Premium",2025-01-04,0,2022-09-02 18:00:34.478178,NA
"P1812000149942","Dynamic Laptop","yes",203,33.99,"S1212000107946","C1912000004625",2022-09-02 18:00:32.478178,"Cancelled","Cash","B1312000268489","Home","Keven","Mirielle","Keven.Mirielle@aol.com","9b0752be14a1e6df103d9805c092b4eca39ffc80a1a117c5bcd0c4f350bc6b0d","Premium",2025-01-04,0,2022-09-02 18:00:34.478178,NA
"P1812000165868","Eco-Friendly Tablet","yes",298,3.99,"S1212000055964","C1912000007217",2022-09-02 18:00:32.478178,"Cancelled","Cash","B1312000268489","Home","Keven","Mirielle","Keven.Mirielle@aol.com","9b0752be14a1e6df103d9805c092b4eca39ffc80a1a117c5bcd0c4f350bc6b0d","Premium",2025-01-04,0,2022-09-02 18:00:34.478178,NA
"P1812000129946","Fashionable Running Shoes","yes",134,3.99,"S1212000111150","C1912000006917",2022-09-02 18:18:12.841226,"Delivered","Cash","B1312000496204","Home","Vassie","Niasia","Vassie.Niasia@gmail.com","ec16190c9418eff3110d0f0f993e6cfe6746cedd581747548ce70a1d3fdf130e","Premium",2024-05-29,0,2022-09-02 18:18:14.841226,NA
